pfa_target,threshold,pd,empirical_pfa,target_count,background_count,max_false_alarms,false_alarms,detections,threshold_policy,dataset,file,window_index,item_id,method,primary_target_bin_1indexed,guard_bins_1indexed,residual_threshold,gate_threshold
0.001,475345873.6049438,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,4,19931107_135603_starea.cdf#4,raw,9,"8,9,10,11",,
0.003,381836746.0252088,0.0,0.0029296875,1024,10240,30,30,30,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,4,19931107_135603_starea.cdf#4,raw,9,"8,9,10,11",,
0.01,200255663.85071915,0.0,0.0099609375,1024,10240,102,102,102,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,4,19931107_135603_starea.cdf#4,raw,9,"8,9,10,11",,
1e-05,89155.41136177478,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,4,19931107_135603_starea.cdf#4,low_rank_residual_k30,9,"8,9,10,11",,
3e-05,89155.41136177478,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,4,19931107_135603_starea.cdf#4,low_rank_residual_k30,9,"8,9,10,11",,
0.0001,29515.321833241058,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,4,19931107_135603_starea.cdf#4,low_rank_residual_k30,9,"8,9,10,11",,
0.0003,27361.64323915355,0.0,0.00029296875,1024,10240,3,3,4,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,4,19931107_135603_starea.cdf#4,low_rank_residual_k30,9,"8,9,10,11",,
0.001,21123.56910693732,0.0,0.0009765625,1024,10240,10,10,13,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,4,19931107_135603_starea.cdf#4,low_rank_residual_k30,9,"8,9,10,11",,
0.003,16582.377162479166,0.0,0.0029296875,1024,10240,30,30,37,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,4,19931107_135603_starea.cdf#4,low_rank_residual_k30,9,"8,9,10,11",,
0.01,9325.74076970869,0.0,0.0099609375,1024,10240,102,102,126,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,4,19931107_135603_starea.cdf#4,low_rank_residual_k30,9,"8,9,10,11",,
1e-05,381864659.72029996,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,4,19931107_135603_starea.cdf#4,tpsscs_trainable_gate,9,"8,9,10,11",,
3e-05,381864659.72029996,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,4,19931107_135603_starea.cdf#4,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0001,381807978.84601,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,4,19931107_135603_starea.cdf#4,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0003,325435613.4580979,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,4,19931107_135603_starea.cdf#4,tpsscs_trainable_gate,9,"8,9,10,11",,
0.001,292760379.06236947,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,4,19931107_135603_starea.cdf#4,tpsscs_trainable_gate,9,"8,9,10,11",,
0.003,175416246.3072883,0.0,0.0029296875,1024,10240,30,30,30,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,4,19931107_135603_starea.cdf#4,tpsscs_trainable_gate,9,"8,9,10,11",,
0.01,65685870.688699305,0.0,0.0099609375,1024,10240,102,102,102,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,4,19931107_135603_starea.cdf#4,tpsscs_trainable_gate,9,"8,9,10,11",,
1e-05,,0.0,0.0,1024,10240,0,0,0,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,4,19931107_135603_starea.cdf#4,tpsscs_finished_detector,9,"8,9,10,11",89155.4113617725,381864659.72029996
3e-05,,0.0,0.0,1024,10240,0,0,0,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,4,19931107_135603_starea.cdf#4,tpsscs_finished_detector,9,"8,9,10,11",89155.4113617725,381864659.72029996
0.0001,,0.0,9.765625e-05,1024,10240,1,1,1,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,4,19931107_135603_starea.cdf#4,tpsscs_finished_detector,9,"8,9,10,11",29515.32183323904,381864659.72029996
0.0003,,0.0,0.00029296875,1024,10240,3,3,4,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,4,19931107_135603_starea.cdf#4,tpsscs_finished_detector,9,"8,9,10,11",27361.643239153538,381864659.72029996
0.001,,0.0,0.0009765625,1024,10240,10,10,13,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,4,19931107_135603_starea.cdf#4,tpsscs_finished_detector,9,"8,9,10,11",21123.569106937262,381864659.72029996
0.003,,0.0,0.0029296875,1024,10240,30,30,37,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,4,19931107_135603_starea.cdf#4,tpsscs_finished_detector,9,"8,9,10,11",16582.377162479217,381864659.72029996
0.01,,0.0,0.0099609375,1024,10240,102,102,126,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,4,19931107_135603_starea.cdf#4,tpsscs_finished_detector,9,"8,9,10,11",9325.740769708576,381864659.72029996
1e-05,496482251.80050135,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,raw,9,"8,9,10,11",,
3e-05,496482251.80050135,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,raw,9,"8,9,10,11",,
0.0001,432868838.0964542,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,raw,9,"8,9,10,11",,
0.0003,379804884.6474384,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,raw,9,"8,9,10,11",,
0.001,302399288.74670684,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,raw,9,"8,9,10,11",,
0.003,212778796.8505055,0.0,0.0029296875,1024,10240,30,30,30,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,raw,9,"8,9,10,11",,
0.01,105444226.58846696,0.0,0.0099609375,1024,10240,102,102,102,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,raw,9,"8,9,10,11",,
1e-05,121030.56779903737,0.01171875,0.0,1024,10240,0,0,25,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,low_rank_residual_k30,9,"8,9,10,11",,
3e-05,121030.56779903737,0.01171875,0.0,1024,10240,0,0,25,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,low_rank_residual_k30,9,"8,9,10,11",,
0.0001,116126.83793614255,0.0126953125,9.765625e-05,1024,10240,1,1,30,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,low_rank_residual_k30,9,"8,9,10,11",,
0.0003,94196.35266636353,0.0126953125,0.00029296875,1024,10240,3,3,44,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,low_rank_residual_k30,9,"8,9,10,11",,
0.001,58444.36094958305,0.0146484375,0.0009765625,1024,10240,10,10,74,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,low_rank_residual_k30,9,"8,9,10,11",,
0.003,39735.62840667308,0.017578125,0.0029296875,1024,10240,30,30,110,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,low_rank_residual_k30,9,"8,9,10,11",,
0.01,29141.104607330824,0.01953125,0.0099609375,1024,10240,102,102,203,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,low_rank_residual_k30,9,"8,9,10,11",,
1e-05,428462233.3960984,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,tpsscs_trainable_gate,9,"8,9,10,11",,
3e-05,428462233.3960984,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0001,370289174.33906597,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0003,259932871.5097416,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,tpsscs_trainable_gate,9,"8,9,10,11",,
0.001,111203316.67277813,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,tpsscs_trainable_gate,9,"8,9,10,11",,
0.003,59658235.18899263,0.0029296875,0.0029296875,1024,10240,30,30,33,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,tpsscs_trainable_gate,9,"8,9,10,11",,
0.01,21466117.837291002,0.029296875,0.0099609375,1024,10240,102,102,132,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,tpsscs_trainable_gate,9,"8,9,10,11",,
1e-05,,0.01171875,0.0,1024,10240,0,0,25,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,tpsscs_finished_detector,9,"8,9,10,11",121030.56779903974,428462233.3960984
3e-05,,0.01171875,0.0,1024,10240,0,0,25,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,tpsscs_finished_detector,9,"8,9,10,11",121030.56779903974,428462233.3960984
0.0001,,0.0126953125,9.765625e-05,1024,10240,1,1,30,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,tpsscs_finished_detector,9,"8,9,10,11",116126.83793613757,428462233.3960984
0.0003,,0.0126953125,0.00029296875,1024,10240,3,3,44,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,tpsscs_finished_detector,9,"8,9,10,11",94196.35266635909,428462233.3960984
0.001,,0.0146484375,0.0009765625,1024,10240,10,10,74,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,tpsscs_finished_detector,9,"8,9,10,11",58444.360949582646,428462233.3960984
0.003,,0.017578125,0.0029296875,1024,10240,30,30,110,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,tpsscs_finished_detector,9,"8,9,10,11",39735.628406673124,428462233.3960984
0.01,,0.01953125,0.0099609375,1024,10240,102,102,203,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,5,19931107_135603_starea.cdf#5,tpsscs_finished_detector,9,"8,9,10,11",29141.104607331,428462233.3960984
1e-05,472953977.7937316,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,raw,9,"8,9,10,11",,
3e-05,472953977.7937316,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,raw,9,"8,9,10,11",,
0.0001,419156961.124579,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,raw,9,"8,9,10,11",,
0.0003,378046045.470551,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,raw,9,"8,9,10,11",,
0.001,250244460.3907571,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,raw,9,"8,9,10,11",,
0.003,167771230.1891746,0.0,0.0029296875,1024,10240,30,30,30,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,raw,9,"8,9,10,11",,
0.01,87800618.9586034,0.0,0.0099609375,1024,10240,102,102,102,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,raw,9,"8,9,10,11",,
1e-05,67248.14946579667,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,low_rank_residual_k30,9,"8,9,10,11",,
3e-05,67248.14946579667,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,low_rank_residual_k30,9,"8,9,10,11",,
0.0001,65151.38934060211,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,low_rank_residual_k30,9,"8,9,10,11",,
0.0003,37445.61046655998,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,low_rank_residual_k30,9,"8,9,10,11",,
0.001,29131.008554827593,0.0,0.0009765625,1024,10240,10,10,11,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,low_rank_residual_k30,9,"8,9,10,11",,
0.003,21265.884885624102,0.0,0.0029296875,1024,10240,30,30,34,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,low_rank_residual_k30,9,"8,9,10,11",,
0.01,11235.826951020048,0.0,0.0099609375,1024,10240,102,102,135,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,low_rank_residual_k30,9,"8,9,10,11",,
1e-05,419124182.48036647,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,tpsscs_trainable_gate,9,"8,9,10,11",,
3e-05,419124182.48036647,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0001,377876047.6130241,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0003,321427217.0406494,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,tpsscs_trainable_gate,9,"8,9,10,11",,
0.001,183102355.53296706,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,tpsscs_trainable_gate,9,"8,9,10,11",,
0.003,108917597.49860096,0.0,0.0029296875,1024,10240,30,30,30,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,tpsscs_trainable_gate,9,"8,9,10,11",,
0.01,51930960.78965399,0.0,0.0099609375,1024,10240,102,102,102,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,tpsscs_trainable_gate,9,"8,9,10,11",,
1e-05,,0.0,0.0,1024,10240,0,0,0,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,tpsscs_finished_detector,9,"8,9,10,11",67248.14946579719,419124182.48036647
3e-05,,0.0,0.0,1024,10240,0,0,0,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,tpsscs_finished_detector,9,"8,9,10,11",67248.14946579719,419124182.48036647
0.0001,,0.0,9.765625e-05,1024,10240,1,1,1,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,tpsscs_finished_detector,9,"8,9,10,11",65151.38934060164,419124182.48036647
0.0003,,0.0,0.00029296875,1024,10240,3,3,3,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,tpsscs_finished_detector,9,"8,9,10,11",37445.61046655987,419124182.48036647
0.001,,0.0,0.0009765625,1024,10240,10,10,11,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,tpsscs_finished_detector,9,"8,9,10,11",29131.00855482747,419124182.48036647
0.003,,0.0,0.0029296875,1024,10240,30,30,34,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,tpsscs_finished_detector,9,"8,9,10,11",21265.884885624168,419124182.48036647
0.01,,0.0,0.0099609375,1024,10240,102,102,135,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,6,19931107_135603_starea.cdf#6,tpsscs_finished_detector,9,"8,9,10,11",11235.826951020032,419124182.48036647
1e-05,389754779.86530435,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,raw,9,"8,9,10,11",,
3e-05,389754779.86530435,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,raw,9,"8,9,10,11",,
0.0001,352748790.3890652,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,raw,9,"8,9,10,11",,
0.0003,345528107.8389162,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,raw,9,"8,9,10,11",,
0.001,270514321.1223522,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,raw,9,"8,9,10,11",,
0.003,165287572.80232564,0.0,0.0029296875,1024,10240,30,30,30,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,raw,9,"8,9,10,11",,
0.01,75678226.69319679,0.0,0.0099609375,1024,10240,102,102,102,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,raw,9,"8,9,10,11",,
1e-05,72501.94795556129,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,low_rank_residual_k30,9,"8,9,10,11",,
3e-05,72501.94795556129,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,low_rank_residual_k30,9,"8,9,10,11",,
0.0001,58546.143145203016,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,low_rank_residual_k30,9,"8,9,10,11",,
0.0003,47041.196392751895,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,low_rank_residual_k30,9,"8,9,10,11",,
0.001,31794.150902517165,0.0,0.0009765625,1024,10240,10,10,16,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,low_rank_residual_k30,9,"8,9,10,11",,
0.003,24969.599974002173,0.0,0.0029296875,1024,10240,30,30,41,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,low_rank_residual_k30,9,"8,9,10,11",,
0.01,13455.730236591398,0.0,0.0099609375,1024,10240,102,102,130,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,low_rank_residual_k30,9,"8,9,10,11",,
1e-05,182305204.29454032,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,tpsscs_trainable_gate,9,"8,9,10,11",,
3e-05,182305204.29454032,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0001,155402999.24382457,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0003,106991777.14844966,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,tpsscs_trainable_gate,9,"8,9,10,11",,
0.001,54106731.75545307,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,tpsscs_trainable_gate,9,"8,9,10,11",,
0.003,23916532.298118606,0.0,0.0029296875,1024,10240,30,30,30,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,tpsscs_trainable_gate,9,"8,9,10,11",,
0.01,4252882.240760934,0.0234375,0.0099609375,1024,10240,102,102,126,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,tpsscs_trainable_gate,9,"8,9,10,11",,
1e-05,,0.0,0.0,1024,10240,0,0,0,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,tpsscs_finished_detector,9,"8,9,10,11",72501.94795556129,182305204.29454032
3e-05,,0.0,0.0,1024,10240,0,0,0,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,tpsscs_finished_detector,9,"8,9,10,11",72501.94795556129,182305204.29454032
0.0001,,0.0,9.765625e-05,1024,10240,1,1,1,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,tpsscs_finished_detector,9,"8,9,10,11",58546.14314520265,182305204.29454032
0.0003,,0.0,0.00029296875,1024,10240,3,3,3,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,7,19931107_135603_starea.cdf#7,tpsscs_finished_detector,9,"8,9,10,11",47041.196392751546,182305204.29454032
