asset,pfa_target,method,method_family,training_cells,guard_cells,os_percentile,pd_mean,empirical_pfa_mean,n_items
combined,0.0001,low_rank_residual_k30_os60_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,60.0,0.2970408020613694,9.160522876818475e-05,210
combined,0.0001,low_rank_residual_k30_os60_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,60.0,0.29818067874611714,9.160522876818475e-05,210
combined,0.0001,low_rank_residual_k30_os60_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,60.0,0.2983517214460948,9.160522876818475e-05,210
combined,0.0001,low_rank_residual_k30_os60_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,60.0,0.2977945546110862,9.160522876818475e-05,210
combined,0.0001,low_rank_residual_k30_os60_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,60.0,0.29869023558031293,9.160522876818475e-05,210
combined,0.0001,low_rank_residual_k30_os60_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,60.0,0.29998010295133076,9.160522876818475e-05,210
combined,0.0001,low_rank_residual_k30_os75_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,75.0,0.29923157070410183,9.160522876818475e-05,210
combined,0.0001,low_rank_residual_k30_os75_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,75.0,0.2973315075515394,9.160522876818475e-05,210
combined,0.0001,low_rank_residual_k30_os75_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,75.0,0.29723896225318314,9.160522876818475e-05,210
combined,0.0001,low_rank_residual_k30_os75_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,75.0,0.2972088816354687,9.160522876818475e-05,210
combined,0.0001,low_rank_residual_k30_os75_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,75.0,0.29884041503803416,9.160522876818475e-05,210
combined,0.0001,low_rank_residual_k30_os75_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,75.0,0.29845753782310325,9.160522876818475e-05,210
combined,0.0001,low_rank_residual_k30_os90_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,90.0,0.2986204346180898,9.160522876818475e-05,210
combined,0.0001,low_rank_residual_k30_os90_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,90.0,0.29267887324420044,9.160522876818475e-05,210
combined,0.0001,low_rank_residual_k30_os90_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,90.0,0.2960726849925005,9.160522876818475e-05,210
combined,0.0001,low_rank_residual_k30_os90_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,90.0,0.2918505113308736,9.160522876818475e-05,210
combined,0.0001,low_rank_residual_k30_os90_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,90.0,0.2955123178803048,9.160522876818475e-05,210
combined,0.0001,low_rank_residual_k30_os90_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,90.0,0.2959808861951915,9.160522876818475e-05,210
combined,0.0001,low_rank_residual_k30_soca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.0020638940348916986,9.160522876818475e-05,210
combined,0.0001,low_rank_residual_k30_soca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.0054175877834674,9.160522876818475e-05,210
combined,0.0001,low_rank_residual_k30_soca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.0020638940348916986,9.160522876818475e-05,210
combined,0.0001,low_rank_residual_k30_soca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.0054175877834674,9.160522876818475e-05,210
combined,0.0001,low_rank_residual_k30_soca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.0020638940348916986,9.160522876818475e-05,210
combined,0.0001,low_rank_residual_k30_soca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.0054175877834674,9.160522876818475e-05,210
combined,0.0001,raw_ca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.26189898766777286,9.160522876818475e-05,210
combined,0.0001,raw_ca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.2169733488048243,9.160522876818475e-05,210
combined,0.0001,raw_ca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.24744752898110028,9.160522876818475e-05,210
combined,0.0001,raw_ca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.20907560610841655,9.160522876818475e-05,210
combined,0.0001,raw_ca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.2287931407019536,9.160522876818475e-05,210
combined,0.0001,raw_ca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.20748727142406254,9.160522876818475e-05,210
combined,0.0001,raw_global_topk,global,,,,0.20493417808890696,9.160522876818475e-05,210
combined,0.0001,raw_goca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.2624665860705497,9.160522876818475e-05,210
combined,0.0001,raw_goca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.2086206038246954,9.160522876818475e-05,210
combined,0.0001,raw_goca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.2403305158941267,9.160522876818475e-05,210
combined,0.0001,raw_goca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.20385661268432395,9.160522876818475e-05,210
combined,0.0001,raw_goca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.22305107130977064,9.160522876818475e-05,210
combined,0.0001,raw_goca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.20014085907478732,9.160522876818475e-05,210
combined,0.0001,raw_os60_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,60.0,0.22619140650079247,9.160522876818475e-05,210
combined,0.0001,raw_os60_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,60.0,0.21803371168445948,9.160522876818475e-05,210
combined,0.0001,raw_os60_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,60.0,0.22437434948264193,9.160522876818475e-05,210
combined,0.0001,raw_os60_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,60.0,0.21621406188368886,9.160522876818475e-05,210
combined,0.0001,raw_os60_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,60.0,0.22112330052872178,9.160522876818475e-05,210
combined,0.0001,raw_os60_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,60.0,0.21607434940909567,9.160522876818475e-05,210
combined,0.0001,raw_os75_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,75.0,0.22741872335584723,9.160522876818475e-05,210
combined,0.0001,raw_os75_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,75.0,0.2159211165498624,9.160522876818475e-05,210
combined,0.0001,raw_os75_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,75.0,0.22555206038861714,9.160522876818475e-05,210
combined,0.0001,raw_os75_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,75.0,0.218067327170793,9.160522876818475e-05,210
combined,0.0001,raw_os75_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,75.0,0.22251205082694916,9.160522876818475e-05,210
combined,0.0001,raw_os75_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,75.0,0.21597856635770277,9.160522876818475e-05,210
combined,0.0001,raw_os90_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,90.0,0.22861091630993166,9.160522876818475e-05,210
combined,0.0001,raw_os90_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,90.0,0.21792928310357226,9.160522876818475e-05,210
combined,0.0001,raw_os90_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,90.0,0.22242823864009412,9.160522876818475e-05,210
combined,0.0001,raw_os90_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,90.0,0.21188452395713037,9.160522876818475e-05,210
combined,0.0001,raw_os90_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,90.0,0.21543461765210067,9.160522876818475e-05,210
combined,0.0001,raw_os90_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,90.0,0.2080580834367535,9.160522876818475e-05,210
combined,0.0001,raw_soca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.0016459261669757755,9.160522876818475e-05,210
combined,0.0001,raw_soca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.006473999514470589,9.160522876818475e-05,210
combined,0.0001,raw_soca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.0016459261669757755,9.160522876818475e-05,210
combined,0.0001,raw_soca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.006473999514470589,9.160522876818475e-05,210
combined,0.0001,raw_soca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.0016459261669757755,9.160522876818475e-05,210
combined,0.0001,raw_soca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.006473999514470589,9.160522876818475e-05,210
combined,0.0001,tpsscs_finished_detector,proposed,,,,0.3681866997918742,9.160522876818475e-05,210
combined,0.0003,low_rank_residual_k30_ca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.4910501409238342,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_ca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.46551749977423434,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_ca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.48260384288763386,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_ca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.46711990915621565,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_ca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.480120473323866,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_ca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.46572778768968986,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_global_topk,global,,,,0.47221342299964675,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_goca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.49254581405640024,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_goca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.45922128009286617,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_goca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.48261370237144846,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_goca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.45651156664134074,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_goca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.47917285937730875,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_goca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.4620042365909819,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_os60_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,60.0,0.4644554459980435,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_os60_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,60.0,0.4634044751367591,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_os60_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,60.0,0.464705720730442,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_os60_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,60.0,0.4648204303071645,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_os60_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,60.0,0.46570788393838825,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_os60_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,60.0,0.46907221510323244,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_os75_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,75.0,0.4645017456825044,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_os75_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,75.0,0.4618617356633021,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_os75_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,75.0,0.4647461876927417,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_os75_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,75.0,0.465145231830218,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_os75_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,75.0,0.46578080721412424,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_os75_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,75.0,0.4643487149789784,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_os90_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,90.0,0.47065141104604047,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_os90_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,90.0,0.46143663052856504,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_os90_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,90.0,0.4688439821139485,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_os90_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,90.0,0.46285053071811855,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_os90_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,90.0,0.4664581785671258,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_os90_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,90.0,0.4649057887863201,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_soca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.0020638940348916986,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_soca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.0055109584650733755,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_soca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.0020638940348916986,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_soca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.0055109584650733755,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_soca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.0020638940348916986,0.00029008322443258505,210
combined,0.0003,low_rank_residual_k30_soca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.0055109584650733755,0.00029008322443258505,210
combined,0.0003,raw_ca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.40760221540491265,0.00029008322443258505,210
combined,0.0003,raw_ca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.3492412321646351,0.00029008322443258505,210
combined,0.0003,raw_ca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.38708222337390696,0.00029008322443258505,210
combined,0.0003,raw_ca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.3410551249193005,0.00029008322443258505,210
combined,0.0003,raw_ca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.3687081034976925,0.00029008322443258505,210
combined,0.0003,raw_ca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.340444137600106,0.00029008322443258505,210
combined,0.0003,raw_global_topk,global,,,,0.2808969289153566,0.00029008322443258505,210
combined,0.0003,raw_goca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.40053742985992336,0.00029008322443258505,210
combined,0.0003,raw_goca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.3423904454098703,0.00029008322443258505,210
combined,0.0003,raw_goca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.3773453635951486,0.00029008322443258505,210
combined,0.0003,raw_goca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.3329818367398246,0.00029008322443258505,210
combined,0.0003,raw_goca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.35780861794687985,0.00029008322443258505,210
combined,0.0003,raw_goca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.3297328243683051,0.00029008322443258505,210
combined,0.0003,raw_os60_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,60.0,0.36730281104657575,0.00029008322443258505,210
combined,0.0003,raw_os60_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,60.0,0.35077223155228865,0.00029008322443258505,210
combined,0.0003,raw_os60_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,60.0,0.35728164294738035,0.00029008322443258505,210
combined,0.0003,raw_os60_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,60.0,0.3427364335724783,0.00029008322443258505,210
combined,0.0003,raw_os60_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,60.0,0.34812375212893387,0.00029008322443258505,210
combined,0.0003,raw_os60_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,60.0,0.3436476174278892,0.00029008322443258505,210
combined,0.0003,raw_os75_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,75.0,0.3598117324756983,0.00029008322443258505,210
combined,0.0003,raw_os75_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,75.0,0.3497172417105046,0.00029008322443258505,210
combined,0.0003,raw_os75_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,75.0,0.3611575043418743,0.00029008322443258505,210
combined,0.0003,raw_os75_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,75.0,0.3492546196387951,0.00029008322443258505,210
combined,0.0003,raw_os75_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,75.0,0.3580737937610274,0.00029008322443258505,210
combined,0.0003,raw_os75_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,75.0,0.347585005237878,0.00029008322443258505,210
combined,0.0003,raw_os90_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,90.0,0.37163597769948564,0.00029008322443258505,210
combined,0.0003,raw_os90_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,90.0,0.353990739474702,0.00029008322443258505,210
combined,0.0003,raw_os90_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,90.0,0.3616110972096201,0.00029008322443258505,210
combined,0.0003,raw_os90_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,90.0,0.3475992764069501,0.00029008322443258505,210
combined,0.0003,raw_os90_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,90.0,0.3529188923718608,0.00029008322443258505,210
combined,0.0003,raw_os90_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,90.0,0.34354525588572615,0.00029008322443258505,210
combined,0.0003,raw_soca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.002497670784457922,0.00029008322443258505,210
combined,0.0003,raw_soca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.007928332897248444,0.00029008322443258505,210
combined,0.0003,raw_soca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.002497670784457922,0.00029008322443258505,210
combined,0.0003,raw_soca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.007928332897248444,0.00029008322443258505,210
combined,0.0003,raw_soca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.002497670784457922,0.00029008322443258505,210
combined,0.0003,raw_soca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.007928332897248444,0.00029008322443258505,210
combined,0.0003,tpsscs_finished_detector,proposed,,,,0.5261399631103596,0.00029008322443258505,210
combined,0.001,low_rank_residual_k30_ca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.6866427660870623,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_ca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.6717058669773288,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_ca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.6828125749747194,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_ca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.6712969248212329,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_ca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.6797325013119899,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_ca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.670993509916525,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_global_topk,global,,,,0.6592405050150983,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_goca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.674440046603088,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_goca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.6562046677542054,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_goca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.6757019339541834,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_goca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.6616241898281038,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_goca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.6744088027889591,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_goca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.6661638306394577,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_os60_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,60.0,0.6742125646453817,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_os60_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,60.0,0.6726935160726095,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_os60_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,60.0,0.672183790608794,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_os60_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,60.0,0.670673397827048,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_os60_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,60.0,0.6716129831920327,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_os60_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,60.0,0.6711650644487529,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_os75_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,75.0,0.6731967437877265,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_os75_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,75.0,0.6718556673861931,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_os75_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,75.0,0.6729106880763355,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_os75_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,75.0,0.6715836141170598,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_os75_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,75.0,0.6731460217142194,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_os75_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,75.0,0.6706844155012999,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_os90_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,90.0,0.6695771825640907,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_os90_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,90.0,0.6682579978853502,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_os90_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,90.0,0.6742293910771481,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_os90_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,90.0,0.6715702467430806,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_os90_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,90.0,0.6734240701302711,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_os90_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,90.0,0.6717443666120445,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_soca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.0022470442180418815,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_soca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.006170299124414035,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_soca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.0022470442180418815,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_soca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.006170299124414035,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_soca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.0022470442180418815,0.0009923899783220015,210
combined,0.001,low_rank_residual_k30_soca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.006170299124414035,0.0009923899783220015,210
combined,0.001,raw_ca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.5983380930486271,0.0009923899783220015,210
combined,0.001,raw_ca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.5545242434560461,0.0009923899783220015,210
combined,0.001,raw_ca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.5835731476630308,0.0009923899783220015,210
combined,0.001,raw_ca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.549601805175821,0.0009923899783220015,210
combined,0.001,raw_ca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.5623087814956013,0.0009923899783220015,210
combined,0.001,raw_ca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.533205162890768,0.0009923899783220015,210
combined,0.001,raw_global_topk,global,,,,0.37707533805908117,0.0009923899783220015,210
combined,0.001,raw_goca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.5715063862702178,0.0009923899783220015,210
combined,0.001,raw_goca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.5351605588548215,0.0009923899783220015,210
combined,0.001,raw_goca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.5518573612292244,0.0009923899783220015,210
