pfa_target,threshold,pd,empirical_pfa,target_count,background_count,max_false_alarms,false_alarms,detections,threshold_policy,asset,image_index,item_id,method,method_family,training_cells,guard_cells,os_percentile,residual_threshold,gate_threshold
3e-05,33.74103660219156,0.10714285714285714,1.526531110704036e-05,28,65508,1,1,4,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,20.12486526148943,0.2857142857142857,9.159186664224217e-05,28,65508,6,6,14,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,13.376095028409754,0.4642857142857143,0.00029004091103376685,28,65508,19,19,32,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,6.108125198962738,0.75,0.0009922452219576234,28,65508,65,65,86,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,4.145577389617061,0.8928571428571429,0.002992000976979911,28,65508,196,196,221,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,2.947815954347535,0.8928571428571429,0.009998778775111437,28,65508,655,655,680,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,38.646721992906095,0.07142857142857142,0.0,28,65508,0,0,2,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,30.242030673726344,0.10714285714285714,1.526531110704036e-05,28,65508,1,1,4,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,16.686223719794473,0.32142857142857145,9.159186664224217e-05,28,65508,6,6,15,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,12.038402856530393,0.4642857142857143,0.00029004091103376685,28,65508,19,19,32,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,5.541162839923596,0.75,0.0009922452219576234,28,65508,65,65,86,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,3.723066915725007,0.8928571428571429,0.002992000976979911,28,65508,196,196,221,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,2.734921583225631,0.8928571428571429,0.009998778775111437,28,65508,655,655,680,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,8051999217555.908,0.0,0.0,28,65508,0,0,0,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,7557566443690.424,0.0,1.526531110704036e-05,28,65508,1,1,1,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,5943176119827.204,0.0,9.159186664224217e-05,28,65508,6,6,6,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,4734893384874.443,0.0,0.00029004091103376685,28,65508,19,19,19,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,3527502879930.389,0.0,0.0009922452219576234,28,65508,65,65,65,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,2852387168916.009,0.0,0.002992000976979911,28,65508,196,196,196,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,2222386115290.106,0.0,0.009998778775111437,28,65508,655,655,655,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,37.20372924122386,0.10714285714285714,0.0,28,65508,0,0,3,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,30.979982253181237,0.10714285714285714,1.526531110704036e-05,28,65508,1,1,4,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,17.066678099121482,0.2857142857142857,9.159186664224217e-05,28,65508,6,6,14,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,11.399894853617983,0.5,0.00029004091103376685,28,65508,19,19,33,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,5.293212180191833,0.7857142857142857,0.0009922452219576234,28,65508,65,65,87,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,3.4954453667544017,0.8571428571428571,0.002992000976979911,28,65508,196,196,220,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,2.4522915044940428,0.8928571428571429,0.009998778775111437,28,65508,655,655,680,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,3,simMed_test.mat#3,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,,0.25,0.0,28,65508,0,0,7,residual_cfar_plus_zero_false_gate_union,simMed_test.mat,3,simMed_test.mat#3,tpsscs_finished_detector,proposed,6,2,75.0,58.45779879601446,4287.864154120135
3e-05,,0.25,1.526531110704036e-05,28,65508,1,1,8,residual_cfar_plus_zero_false_gate_union,simMed_test.mat,3,simMed_test.mat#3,tpsscs_finished_detector,proposed,6,2,75.0,51.657806714739834,4287.864154120135
0.0001,,0.39285714285714285,9.159186664224217e-05,28,65508,6,6,17,residual_cfar_plus_zero_false_gate_union,simMed_test.mat,3,simMed_test.mat#3,tpsscs_finished_detector,proposed,6,2,75.0,29.64028800019549,4287.864154120135
0.0003,,0.5714285714285714,0.00029004091103376685,28,65508,19,19,35,residual_cfar_plus_zero_false_gate_union,simMed_test.mat,3,simMed_test.mat#3,tpsscs_finished_detector,proposed,6,2,75.0,18.892973551323827,4287.864154120135
0.001,,0.75,0.0009922452219576234,28,65508,65,65,86,residual_cfar_plus_zero_false_gate_union,simMed_test.mat,3,simMed_test.mat#3,tpsscs_finished_detector,proposed,6,2,75.0,9.977238131498918,4287.864154120135
0.003,,0.8571428571428571,0.002992000976979911,28,65508,196,196,220,residual_cfar_plus_zero_false_gate_union,simMed_test.mat,3,simMed_test.mat#3,tpsscs_finished_detector,proposed,6,2,75.0,6.550358049466967,4287.864154120135
0.01,,0.8928571428571429,0.009998778775111437,28,65508,655,655,680,residual_cfar_plus_zero_false_gate_union,simMed_test.mat,3,simMed_test.mat#3,tpsscs_finished_detector,proposed,6,2,75.0,4.49886853701074,4287.864154120135
1e-05,7353.50115130297,0.08,0.0,50,65486,0,0,4,conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_global_topk,global,6,2,75.0,,
3e-05,5928.689021942079,0.16,1.5270439483248328e-05,50,65486,1,1,9,conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_global_topk,global,6,2,75.0,,
0.0001,3644.058888042956,0.24,9.162263689948997e-05,50,65486,6,6,18,conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_global_topk,global,6,2,75.0,,
0.0003,2051.5367451403035,0.34,0.0002901383501817182,50,65486,19,19,36,conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_global_topk,global,6,2,75.0,,
0.001,1151.837346367608,0.42,0.0009925785664111413,50,65486,65,65,86,conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_global_topk,global,6,2,75.0,,
0.003,697.2849634329292,0.48,0.002993006138716672,50,65486,196,196,220,conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_global_topk,global,6,2,75.0,,
0.01,357.41382657970735,0.66,0.009986867422044406,50,65486,654,654,687,conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_global_topk,global,6,2,75.0,,
1e-05,304.25289462732627,0.14,0.0,50,65486,0,0,7,conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_global_topk,global,6,2,75.0,,
3e-05,297.30507997280733,0.14,1.5270439483248328e-05,50,65486,1,1,8,conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.0001,199.1493526547356,0.34,9.162263689948997e-05,50,65486,6,6,23,conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.0003,116.7093219928951,0.46,0.0002901383501817182,50,65486,19,19,42,conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.001,48.54589616595065,0.64,0.0009925785664111413,50,65486,65,65,97,conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.003,12.436787711241006,0.78,0.002993006138716672,50,65486,196,196,235,conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.01,6.614920107105994,0.88,0.009986867422044406,50,65486,654,654,698,conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_global_topk,global,6,2,75.0,,
1e-05,3000.4629685778054,0.08,0.0,50,65486,0,0,4,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,2617.1914230812677,0.14,1.5270439483248328e-05,50,65486,1,1,8,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,1534.6157973988738,0.2,9.162263689948997e-05,50,65486,6,6,16,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,737.456899562458,0.28,0.0002901383501817182,50,65486,19,19,33,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,89.13102790465965,0.56,0.0009925785664111413,50,65486,65,65,93,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,19.418820122003005,0.74,0.002993006138716672,50,65486,196,196,233,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,8.381481184748496,0.9,0.009986867422044406,50,65486,654,654,699,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,2520.6770463463545,0.1,0.0,50,65486,0,0,5,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,2411.648704673271,0.1,1.5270439483248328e-05,50,65486,1,1,6,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,1179.8317538858114,0.2,9.162263689948997e-05,50,65486,6,6,16,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,507.7064207565015,0.28,0.0002901383501817182,50,65486,19,19,33,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,67.85070859160517,0.56,0.0009925785664111413,50,65486,65,65,93,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,14.08785465408612,0.72,0.002993006138716672,50,65486,196,196,232,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,6.157593606864377,0.82,0.009986867422044406,50,65486,654,654,695,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,983887283908419.4,0.0,0.0,50,65486,0,0,0,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,393682204240662.94,0.02,1.5270439483248328e-05,50,65486,1,1,2,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,236018798633287.22,0.02,9.162263689948997e-05,50,65486,6,6,7,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,65558033012237.7,0.02,0.0002901383501817182,50,65486,19,19,20,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,6726979180237.352,0.02,0.0009925785664111413,50,65486,65,65,66,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,3216273987817.084,0.02,0.002993006138716672,50,65486,196,196,197,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,2306957710902.067,0.02,0.009986867422044406,50,65486,654,654,655,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,2583.580181278518,0.1,0.0,50,65486,0,0,5,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,2125.6372491117827,0.14,1.5270439483248328e-05,50,65486,1,1,8,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,1339.4606208695993,0.18,9.162263689948997e-05,50,65486,6,6,15,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,608.1878077233176,0.28,0.0002901383501817182,50,65486,19,19,33,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,95.73768683603353,0.56,0.0009925785664111413,50,65486,65,65,93,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,31.519022298846558,0.76,0.002993006138716672,50,65486,196,196,234,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,13.486981593817351,0.92,0.009986867422044406,50,65486,654,654,700,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,186.77051203357726,0.08,0.0,50,65486,0,0,4,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,158.50929682359828,0.12,1.5270439483248328e-05,50,65486,1,1,7,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,100.05162125607308,0.32,9.162263689948997e-05,50,65486,6,6,22,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,51.85069793236326,0.48,0.0002901383501817182,50,65486,19,19,43,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,24.49620200122159,0.7,0.0009925785664111413,50,65486,65,65,100,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,6.529240607159292,0.82,0.002993006138716672,50,65486,196,196,237,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,3.639834645795661,0.88,0.009986867422044406,50,65486,654,654,698,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,167.57448146337663,0.04,0.0,50,65486,0,0,2,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,138.5449463103365,0.1,1.5270439483248328e-05,50,65486,1,1,6,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,85.52732295952217,0.3,9.162263689948997e-05,50,65486,6,6,21,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,43.63445284159765,0.44,0.0002901383501817182,50,65486,19,19,41,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,19.37741477659041,0.66,0.0009925785664111413,50,65486,65,65,98,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,5.741651633282455,0.78,0.002993006138716672,50,65486,196,196,235,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,3.2258667613454253,0.88,0.009986867422044406,50,65486,654,654,698,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,210346722225632.7,0.02,0.0,50,65486,0,0,1,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,180885363896985.03,0.02,1.5270439483248328e-05,50,65486,1,1,2,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,6887462711009.763,0.02,9.162263689948997e-05,50,65486,6,6,7,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,4471373284688.513,0.02,0.0002901383501817182,50,65486,19,19,20,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,7,simMed_test.mat#7,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
